id,artist,track,platform,country,streams,month,last+AF8-updated
1412,Tems,WAIT FOR U,Spotify,RO,115070,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1413,Tems,WAIT FOR U,Spotify,BG,96885,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1414,Tems,WAIT FOR U,Spotify,FI,88923,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1415,Tems,WAIT FOR U,Spotify,GR,81699,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1416,Tems,WAIT FOR U,Spotify,MA,77734,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1417,Tems,WAIT FOR U,Spotify,EE,62027,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1418,Tems,WAIT FOR U,Spotify,IL,56187,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1419,Tems,WAIT FOR U,Spotify,HU,54645,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1420,Tems,WAIT FOR U,Spotify,PK,39086,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1421,Tems,WAIT FOR U,Spotify,SK,33406,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1422,Tems,WAIT FOR U,Spotify,HK,23367,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1423,Tems,Love Me JeJe,Spotify,GB,12685533,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:52
1424,Tems,Love Me JeJe,Spotify,NG,11290215,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:52
1425,Tems,Love Me JeJe,Spotify,NL,3122223,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:52
1426,Tems,Love Me JeJe,Spotify,ZA,1689332,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:52
1427,Tems,Love Me JeJe,Spotify,CH,68513,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:52
1428,Tems,Love Me JeJe,Spotify,AE,63840,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:52
1429,Tems,Love Me JeJe,Spotify,LU,10843,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:52
1430,Tems,Fountains,Spotify,Global,25299052,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1431,Tems,Fountains,Spotify,US,11213128,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1432,Tems,Fountains,Spotify,GB,3032833,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1433,Tems,Fountains,Spotify,CA,2378780,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1434,Tems,Fountains,Spotify,NL,872626,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1435,Tems,Fountains,Spotify,DE,633587,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1436,Tems,Fountains,Spotify,AU,630404,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1437,Tems,Fountains,Spotify,FR,466371,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1438,Tems,Fountains,Spotify,ZA,456255,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1439,Tems,Fountains,Spotify,IT,257779,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1440,Tems,Fountains,Spotify,DK,192347,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1441,Tems,Fountains,Spotify,CH,162870,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1442,Tems,Fountains,Spotify,SE,160425,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1443,Tems,Fountains,Spotify,IE,152704,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1444,Tems,Fountains,Spotify,PT,128394,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1445,Tems,Fountains,Spotify,NZ,107190,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1446,Tems,Fountains,Spotify,NO,105372,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1447,Tems,Fountains,Spotify,AE,69628,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1448,Tems,Fountains,Spotify,GR,51819,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1449,Tems,Fountains,Spotify,MY,46525,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1450,Tems,Fountains,Spotify,AT,44160,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1451,Tems,Fountains,Spotify,SG,43862,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1452,Tems,Fountains,Spotify,RO,31414,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1453,Tems,Fountains,Spotify,MA,29628,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1454,Tems,Fountains,Spotify,IL,26316,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1455,Tems,Fountains,Spotify,CR,22811,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1456,Tems,Fountains,Spotify,DO,19306,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1457,Tems,Fountains,Spotify,SA,16673,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1458,Tems,Fountains,Spotify,LU,14832,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1459,Tems,Fountains,Spotify,PA,13076,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1460,Tems,Fountains,Spotify,EG,12952,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1461,Tems,Fountains,Spotify,KR,12410,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1462,Tems,Fountains,Spotify,LT,11831,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1463,Tems,Fountains,Spotify,BG,11790,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1464,Tems,Fountains,Spotify,IS,10721,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1465,Tems,Fountains,Spotify,CY,9696,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1466,Tems,Fountains,Spotify,LV,9066,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1467,Tems,Fountains,Spotify,EE,8235,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:00
1468,Tems,Raindance,Spotify,Global,17824904,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1469,Tems,Raindance,Spotify,GB,4626912,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1470,Tems,Raindance,Spotify,NG,2128642,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1471,Tems,Raindance,Spotify,NL,1018745,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1472,Tems,Raindance,Spotify,DE,967251,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1473,Tems,Raindance,Spotify,AU,940618,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1474,Tems,Raindance,Spotify,ZA,511913,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1475,Tems,Raindance,Spotify,DK,473484,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1476,Tems,Raindance,Spotify,SE,438550,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1477,Tems,Raindance,Spotify,IE,354840,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1478,Tems,Raindance,Spotify,CA,348021,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1479,Tems,Raindance,Spotify,BE,222960,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1480,Tems,Raindance,Spotify,CH,211488,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1481,Tems,Raindance,Spotify,NO,197659,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1482,Tems,Raindance,Spotify,PT,178602,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1483,Tems,Raindance,Spotify,NZ,126436,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1484,Tems,Raindance,Spotify,AE,88745,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1485,Tems,Raindance,Spotify,AT,48940,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1486,Tems,Raindance,Spotify,LU,20419,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1487,Tems,Raindance,Spotify,IS,14041,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1488,Tems,Raindance,Spotify,EE,8340,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:15
1489,Tems,Me +ACY- U,Spotify,NG,9395145,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:24
1490,Tems,Me +ACY- U,Spotify,ZA,5591213,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:24
1491,Tems,Me +ACY- U,Spotify,GB,1964528,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:24
1496,Tems,Essence,Spotify,Global,10205322,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1497,Tems,Essence,Spotify,GB,2528464,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1498,Tems,Essence,Spotify,CA,1565805,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1499,Tems,Essence,Spotify,NL,539714,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1500,Tems,Essence,Spotify,ZA,404529,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1501,Tems,Essence,Spotify,NZ,379458,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1502,Tems,Essence,Spotify,NG,289832,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1503,Tems,Essence,Spotify,AU,253614,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1504,Tems,Essence,Spotify,DK,222936,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1505,Tems,Essence,Spotify,NO,158692,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1506,Tems,Essence,Spotify,AE,118731,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1507,Tems,Essence,Spotify,SE,117828,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1508,Tems,Essence,Spotify,CH,47848,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1509,Tems,Essence,Spotify,IE,40596,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1510,Tems,Essence,Spotify,CY,26202,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1511,Tems,Essence,Spotify,KR,20877,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1512,Tems,Essence,Spotify,LU,13806,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:38
1513,Tems,MOVE,Spotify,Global,9567792,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1514,Tems,MOVE,Spotify,US,5137996,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1515,Tems,MOVE,Spotify,BR,948144,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1516,Tems,MOVE,Spotify,GB,668624,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1517,Tems,MOVE,Spotify,CA,315162,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1518,Tems,MOVE,Spotify,AU,239114,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1519,Tems,MOVE,Spotify,NL,176320,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1520,Tems,MOVE,Spotify,ZA,90941,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1521,Tems,MOVE,Spotify,BE,73439,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1522,Tems,MOVE,Spotify,IE,55650,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1523,Tems,MOVE,Spotify,PT,48261,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1524,Tems,MOVE,Spotify,NG,19365,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1525,Tems,MOVE,Spotify,IS,5213,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:02:52
1526,Tems,+ACI-Isaka II (6am) +AFs-with Tems, Omah Lay, Thukuthela, Jazzworx, Lekaa Beats+AF0-+ACI-,Spotify,NG,7191866,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:03:00
1527,Tems,+ACI-Isaka II (6am) +AFs-with Tems, Omah Lay, Thukuthela, Jazzworx, Lekaa Beats+AF0-+ACI-,Spotify,ZA,1418878,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:03:00
1528,Tems,Free Mind,Spotify,ZA,5035872,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:03:07
1529,Tems,Free Mind,Spotify,NG,40581,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:03:07
1530,Tems,Get it Right,Spotify,NG,4976222,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:03:16
1531,Tems,Damages,Spotify,NG,1851490,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:03:29
1532,Tems,Wickedest,Spotify,NG,1451201,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:03:36
1533,Tems,Free Fall,Spotify,NG,676423,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:03:45
1534,Tems,Free Fall,Spotify,ZA,183076,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:03:45
1535,Tems,Not An Angel,Spotify,NG,848082,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:03:54
1536,Tems,Burning,Spotify,NG,578402,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:04:07
1537,Tems,I THINK YOU'RE SPECIAL,Spotify,CA,349432,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:04:13
1538,Tems,I THINK YOU'RE SPECIAL,Spotify,DK,105341,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:04:13
1539,Tems,Higher,Spotify,ZA,417482,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:04:21
1540,Tems,Higher,Spotify,NG,25191,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:04:21
1541,Tems,No.1,Spotify,ZA,262647,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:04:28
1542,Tems,No.1,Spotify,NG,133712,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:04:28
1543,Tems,Crazy Tings,Spotify,NG,332413,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:04:42
1544,Tems,Found,Spotify,ZA,56856,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:04:51
1545,Tems,Know Your Worth,Spotify,NL,173910,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:04:59
1546,Tems,Know Your Worth,Spotify,ZA,10796,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:04:59
1547,Tems,Born in the Wild,Spotify,NG,189994,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:05:20
1548,Tems,Gangsta,Spotify,NG,181768,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:05:41
1549,Tems,Ready,Spotify,NG,180152,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:05:49
1550,Tems,Unfortunate,Spotify,NG,142430,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:05:56
1551,Tems,Special Baby (Interlude),Spotify,NG,141028,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:06:09
1552,Tems,Turn Me Up,Spotify,NG,133858,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:06:17
1553,Tems,Live Life,Spotify,NG,127129,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:06:26
1554,Tems,Boy O Boy,Spotify,NG,124548,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:06:34
1555,Tems,Forever,Spotify,NG,123599,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:06:46
1556,Tems,Hold On,Spotify,NG,114012,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:06:53
1557,Tems,T+AC0-Unit,Spotify,NG,106702,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:07:00
1559,Tems,No Woman No Cry,Spotify,NG,21674,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:07:30
1560,Olamide,99,Spotify,NG,25270244,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:07:56
1561,Olamide,Jinja,Spotify,NG,18523075,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:08:02
1562,Olamide,Amapiano,Spotify,NG,16163162,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:08:10
1563,Olamide,Kai+ACE-,Spotify,NG,15866114,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:08:17
1564,Olamide,Billionaires Club,Spotify,NG,15455995,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:08:26
1565,Olamide,Metaverse,Spotify,NG,14109692,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:08:37
1566,Olamide,Free,Spotify,NG,10742238,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:08:44
1567,Olamide,New Religion,Spotify,NG,9197485,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:08:51
1568,Olamide,Omo Ope,Spotify,NG,7830183,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:09:03
1569,Olamide,Uptown Disco,Spotify,NG,7330855,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:09:25
1571,Olamide,Kpe Paso,Spotify,NG,5655643,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:09:40
1572,Olamide,Luvaluvah,Spotify,NG,5265727,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:09:58
1573,Olamide,Synchro System,Spotify,NG,4254850,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:10:05
1574,Olamide,Order,Spotify,NG,4120930,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:10:14
1575,Olamide,Gaza,Spotify,NG,3952589,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:10:22
1576,Olamide,Morowore,Spotify,NG,3640562,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:10:30
1577,Olamide,Hasibunallah,Spotify,NG,3463070,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:10:41
1578,Olamide,Way Back,Spotify,NG,3182582,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:10:51
1579,Olamide,Trumpet,Spotify,NG,2827144,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:10:57
1580,Olamide,Triumphant,Spotify,NG,2142655,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:11:04
1581,Olamide,Currency,Spotify,NG,2408060,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:11:13
1582,Olamide,Sometimes +AC0- Remix,Spotify,NG,2303565,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:11:21
1583,Olamide,Makaveli,Spotify,NG,2260422,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:11:29
1584,Olamide,Infinity,Spotify,NG,1794402,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:11:37
1585,Olamide,Free of Charge,Spotify,NG,1909957,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:11:44
1586,Olamide,Gimme Your Love,Spotify,NG,1884688,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:11:58
1587,Olamide,Arizona,Spotify,NG,1845303,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:12:05
1588,Olamide,Wahala,Spotify,NG,1669679,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:12:13
1589,Olamide,Knockout,Spotify,NG,1652818,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:12:21
1590,Olamide,Duro,Spotify,NG,1658957,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:12:28
1591,Olamide,Special,Spotify,NG,1342319,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:12:37
1592,Olamide,Girl on Fya,Spotify,NG,1266678,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:12:47
1593,Olamide,5am in OJO Freestyle,Spotify,NG,1280402,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:12:53
1594,Olamide,Hybrid,Spotify,NG,1278146,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:13:01
1595,Olamide,Indika,Spotify,NG,1158132,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:13:18
1596,Olamide,Rock,Spotify,NG,942712,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:13:25
1597,Olamide,Ruba,Spotify,NG,1023559,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:13:31
1598,Olamide,Celebrate,Spotify,NG,1056124,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:13:37
1599,Olamide,Mukulu,Spotify,NG,1059773,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:13:43
1600,Olamide,1 Shot,Spotify,NG,1009186,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:13:50
1601,Olamide,Prelude,Spotify,NG,962306,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:13:56
1602,Olamide,Hate Me,Spotify,NG,938045,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:14:04
1603,Olamide,Lalakipo,Spotify,NG,930592,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:14:10
1604,Olamide,Rain,Spotify,NG,905844,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:14:17
1605,Olamide,Nati,Spotify,NG,807750,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:14:28
1606,Olamide,Doom,Spotify,NG,881329,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:14:36
1607,Olamide,Problem,Spotify,NG,777066,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:14:46
1608,Olamide,Come Alive,Spotify,NG,712939,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:14:52
1609,Olamide,Street Jam,Spotify,NG,686555,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:14:59
1610,Olamide,Stronger,Spotify,NG,580665,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:15:06
1611,Olamide,Shibebe,Spotify,NG,648222,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:15:15
1612,Olamide,Paris,Spotify,NG,541995,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:15:22
1613,Olamide,Skido,Spotify,NG,568578,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:15:30
1614,Olamide,No Worries,Spotify,NG,497320,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:15:45
1615,Olamide,Hello Habibi,Spotify,NG,456246,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:15:52
1616,Olamide,Supplier,Spotify,NG,488070,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:15:58
1617,Olamide,Life Goes On,Spotify,NG,478044,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:16:05
1618,Olamide,Hardcore,Spotify,NG,475684,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:16:13
1619,Olamide,We Outside,Spotify,NG,347741,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:16:22
1620,Olamide,Modupe,Spotify,NG,321277,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:16:30
1621,Olamide,Idan Buruku (Freestyle),Spotify,NG,267482,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:16:37
1622,Olamide,Loading,Spotify,NG,254790,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:16:44
1623,Olamide,Bunda,Spotify,NG,248443,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:16:50
1624,Olamide,Ojemba,Spotify,NG,218076,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:17:04
1625,Olamide,Skelele,Spotify,NG,183767,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:17:13
1626,Olamide,ZaZoo Zehh,Spotify,NG,173348,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:17:21
1627,Olamide,JOY,Spotify,NG,128830,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:17:37
1628,Olamide,Bigger,Spotify,NG,114482,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:17:50
1629,Olamide,Entertain Me,Spotify,NG,107780,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:17:57
1630,Olamide,Wise 2.0,Spotify,NG,95999,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:18:07
1631,Olamide,Gobe,Spotify,NG,93270,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:18:19
1632,Olamide,Orin,Spotify,NG,67376,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:18:30
1633,Olamide,Want,Spotify,NG,47959,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:18:45
1634,Olamide,LOML,Spotify,NG,11624,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:20:40
1635,CKay,love nwantiti (ah ah ah),Spotify,Global,492456130,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:21:10
1636,CKay,love nwantiti (ah ah ah),Spotify,US,61452764,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:21:10
1637,CKay,love nwantiti (ah ah ah),Spotify,FR,37950461,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:21:10
1638,CKay,love nwantiti (ah ah ah),Spotify,GB,36550246,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:21:10
1639,CKay,love nwantiti (ah ah ah),Spotify,IN,26539051,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:21:10
1640,CKay,love nwantiti (ah ah ah),Spotify,NL,21089187,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:21:10
1641,CKay,love nwantiti (ah ah ah),Spotify,DE,19903777,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:21:10
1642,CKay,love nwantiti (ah ah ah),Spotify,CA,17962580,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:21:10
1643,CKay,love nwantiti (ah ah ah),Spotify,PH,11593470,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:21:10
1644,CKay,love nwantiti (ah ah ah),Spotify,IT,10895776,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:21:10
